,filepath,filename,LangOrInstru,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,speaker/artist,gender,genre,VoiOrNot,corpus_type
14427,data/envCorp/SONYC/audio-13/37_000660.wav,37_000660,,1,384000,48,8,0.0048958333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/37_000660_MS2024.mat,,,,0,env
14428,data/envCorp/SONYC/audio-10/31_008185.wav,31_008185,,1,384000,48,8,0.0641041666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/31_008185_MS2024.mat,,,,0,env
14433,data/envCorp/SONYC/audio-6/40_000374.wav,40_000374,,1,384000,48,8,0.00175,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/40_000374_MS2024.mat,,,,0,env
14435,data/envCorp/SONYC/audio-6/24_002144.wav,24_002144,,1,384000,48,8,0.0008958333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/24_002144_MS2024.mat,,,,0,env
14438,data/envCorp/SONYC/audio-9/00_020007.wav,00_020007,,1,384000,48,8,0.0042916666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/00_020007_MS2024.mat,,,,0,env
14440,data/envCorp/SONYC/audio-17/27_007513.wav,27_007513,,1,384000,48,8,0.001625,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/27_007513_MS2024.mat,,,,0,env
14442,data/envCorp/SONYC/audio-8/18_016706.wav,18_016706,,1,384000,48,8,0.0098333333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/18_016706_MS2024.mat,,,,0,env
14443,data/envCorp/SONYC/audio-6/31_003999.wav,31_003999,,1,384000,48,8,0.001625,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/31_003999_MS2024.mat,,,,0,env
14444,data/envCorp/SONYC/audio-11/40_001477.wav,40_001477,,1,384000,48,8,0.004125,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/40_001477_MS2024.mat,,,,0,env
14445,data/envCorp/SONYC/audio-1/16_009670.wav,16_009670,,1,384000,48,8,0.0027083333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/16_009670_MS2024.mat,,,,0,env
14446,data/envCorp/SONYC/audio-9/28_010732.wav,28_010732,,1,384000,48,8,0.0049375,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/28_010732_MS2024.mat,,,,0,env
14450,data/envCorp/SONYC/audio-8/34_001034.wav,34_001034,,1,384000,48,8,0.0004166666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/34_001034_MS2024.mat,,,,0,env
14451,data/envCorp/SONYC/audio-0/27_006210.wav,27_006210,,1,384000,48,8,0.0004791666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/27_006210_MS2024.mat,,,,0,env
14452,data/envCorp/SONYC/audio-0/31_002576.wav,31_002576,,1,384000,48,8,0.0156875,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/31_002576_MS2024.mat,,,,0,env
14453,data/envCorp/SONYC/audio-9/01_009016.wav,01_009016,,1,384000,48,8,0.0030208333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/01_009016_MS2024.mat,,,,0,env
14455,data/envCorp/SONYC/audio-13/02_017035.wav,02_017035,,1,384000,48,8,0.0020208333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/02_017035_MS2024.mat,,,,0,env
14456,data/envCorp/SONYC/audio-6/02_007942.wav,02_007942,,1,384000,48,8,0.002625,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/02_007942_MS2024.mat,,,,0,env
14457,data/envCorp/SONYC/audio-7/40_000416.wav,40_000416,,1,384000,48,8,0.00125,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/40_000416_MS2024.mat,,,,0,env
14461,data/envCorp/SONYC/audio-13/34_009702.wav,34_009702,,1,384000,48,8,0.000625,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/34_009702_MS2024.mat,,,,0,env
14462,data/envCorp/SONYC/audio-0/24_006425.wav,24_006425,,1,384000,48,8,0.0021041666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/24_006425_MS2024.mat,,,,0,env
14463,data/envCorp/SONYC/audio-3/01_009509.wav,01_009509,,1,384000,48,8,0.0042083333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/01_009509_MS2024.mat,,,,0,env
14467,data/envCorp/SONYC/audio-13/34_017676.wav,34_017676,,1,384000,48,8,0.0007708333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/34_017676_MS2024.mat,,,,0,env
14469,data/envCorp/SONYC/audio-0/01_006398.wav,01_006398,,1,384000,48,8,0.0046041666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/01_006398_MS2024.mat,,,,0,env
14472,data/envCorp/SONYC/audio-16/07_020575.wav,07_020575,,1,384000,48,8,0.0004166666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/07_020575_MS2024.mat,,,,0,env
14473,data/envCorp/SONYC/audio-1/27_004015.wav,27_004015,,1,384000,48,8,0.0002916666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/27_004015_MS2024.mat,,,,0,env
14478,data/envCorp/SONYC/audio-4/32_005159.wav,32_005159,,1,384000,48,8,0.0005625,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/32_005159_MS2024.mat,,,,0,env
14480,data/envCorp/SONYC/audio-0/28_009143.wav,28_009143,,1,384000,48,8,0.00125,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/28_009143_MS2024.mat,,,,0,env
14481,data/envCorp/SONYC/audio-11/29_013137.wav,29_013137,,1,384000,48,8,0.0067708333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/29_013137_MS2024.mat,,,,0,env
14482,data/envCorp/SONYC/audio-13/07_007906.wav,07_007906,,1,384000,48,8,0.0047083333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/07_007906_MS2024.mat,,,,0,env
14484,data/envCorp/SONYC/audio-2/01_008826.wav,01_008826,,1,384000,48,8,0.0083541666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/01_008826_MS2024.mat,,,,0,env
14487,data/envCorp/SONYC/audio-4/37_019011.wav,37_019011,,1,384000,48,8,0.0026666666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/37_019011_MS2024.mat,,,,0,env
14489,data/envCorp/SONYC/audio-4/01_010105.wav,01_010105,,1,384000,48,8,0.0025833333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/01_010105_MS2024.mat,,,,0,env
14490,data/envCorp/SONYC/audio-2/02_008971.wav,02_008971,,1,384000,48,8,0.0019583333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/02_008971_MS2024.mat,,,,0,env
14494,data/envCorp/SONYC/audio-1/33_019296.wav,33_019296,,1,384000,48,8,0.0024791666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/33_019296_MS2024.mat,,,,0,env
14495,data/envCorp/SONYC/audio-12/01_010378.wav,01_010378,,1,384000,48,8,0.003375,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/01_010378_MS2024.mat,,,,0,env
14497,data/envCorp/SONYC/audio-13/40_000958.wav,40_000958,,1,384000,48,8,0.0042083333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/40_000958_MS2024.mat,,,,0,env
14498,data/envCorp/SONYC/audio-3/19_011462.wav,19_011462,,1,384000,48,8,0.0125208333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/19_011462_MS2024.mat,,,,0,env
14500,data/envCorp/SONYC/audio-7/25_007874.wav,25_007874,,1,384000,48,8,0.0008541666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/25_007874_MS2024.mat,,,,0,env
14501,data/envCorp/SONYC/audio-8/31_013353.wav,31_013353,,1,384000,48,8,0.0009375,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/31_013353_MS2024.mat,,,,0,env
14502,data/envCorp/SONYC/audio-3/41_007981.wav,41_007981,,1,384000,48,8,0.0001875,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/41_007981_MS2024.mat,,,,0,env
14504,data/envCorp/SONYC/audio-13/34_011670.wav,34_011670,,1,384000,48,8,0.0016041666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/34_011670_MS2024.mat,,,,0,env
14505,data/envCorp/SONYC/audio-5/27_000574.wav,27_000574,,1,384000,48,8,0.0012083333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/27_000574_MS2024.mat,,,,0,env
14506,data/envCorp/SONYC/audio-12/40_003881.wav,40_003881,,1,384000,48,8,0.0009166666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/40_003881_MS2024.mat,,,,0,env
14507,data/envCorp/SONYC/audio-14/22_012917.wav,22_012917,,1,384000,48,8,0.0011875,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/22_012917_MS2024.mat,,,,0,env
14509,data/envCorp/SONYC/audio-13/18_011249.wav,18_011249,,1,384000,48,8,0.0004583333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/18_011249_MS2024.mat,,,,0,env
14510,data/envCorp/SONYC/audio-14/06_016324.wav,06_016324,,1,384000,48,8,0.0027708333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/06_016324_MS2024.mat,,,,0,env
14511,data/envCorp/SONYC/audio-16/18_016802.wav,18_016802,,1,384000,48,8,0.0015833333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/18_016802_MS2024.mat,,,,0,env
14512,data/envCorp/SONYC/audio-3/01_018604.wav,01_018604,,1,384000,48,8,0.0038958333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/01_018604_MS2024.mat,,,,0,env
14513,data/envCorp/SONYC/audio-4/41_006724.wav,41_006724,,1,384000,48,8,0.0004375,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/41_006724_MS2024.mat,,,,0,env
14515,data/envCorp/SONYC/audio-7/24_020733.wav,24_020733,,1,384000,48,8,0.0005208333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/24_020733_MS2024.mat,,,,0,env
14517,data/envCorp/SONYC/audio-4/40_019250.wav,40_019250,,1,384000,48,8,0.0015208333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/40_019250_MS2024.mat,,,,0,env
14519,data/envCorp/SONYC/audio-6/16_002168.wav,16_002168,,1,384000,48,8,0.0005,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/16_002168_MS2024.mat,,,,0,env
14520,data/envCorp/SONYC/audio-3/31_019964.wav,31_019964,,1,384000,48,8,0.0124166666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/31_019964_MS2024.mat,,,,0,env
14521,data/envCorp/SONYC/audio-3/01_009870.wav,01_009870,,1,384000,48,8,0.0063333333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/01_009870_MS2024.mat,,,,0,env
14522,data/envCorp/SONYC/audio-16/27_007699.wav,27_007699,,1,384000,48,8,0.0101666666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/27_007699_MS2024.mat,,,,0,env
14524,data/envCorp/SONYC/audio-14/40_027761.wav,40_027761,,1,384000,48,8,0.0008333333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/40_027761_MS2024.mat,,,,0,env
14525,data/envCorp/SONYC/audio-1/22_002702.wav,22_002702,,1,384000,48,8,0.0014791666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/22_002702_MS2024.mat,,,,0,env
14526,data/envCorp/SONYC/audio-0/30_009472.wav,30_009472,,1,384000,48,8,0.003375,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/30_009472_MS2024.mat,,,,0,env
14527,data/envCorp/SONYC/audio-15/02_010065.wav,02_010065,,1,384000,48,8,0.0109583333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/02_010065_MS2024.mat,,,,0,env
14528,data/envCorp/SONYC/audio-3/27_005721.wav,27_005721,,1,384000,48,8,0.0005416666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/27_005721_MS2024.mat,,,,0,env
14529,data/envCorp/SONYC/audio-10/00_002112.wav,00_002112,,1,384000,48,8,0.0026458333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/00_002112_MS2024.mat,,,,0,env
14532,data/envCorp/SONYC/audio-17/03_003259.wav,03_003259,,1,384000,48,8,0.0013125,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/03_003259_MS2024.mat,,,,0,env
14533,data/envCorp/SONYC/audio-15/35_006405.wav,35_006405,,1,384000,48,8,0.0002083333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/35_006405_MS2024.mat,,,,0,env
14534,data/envCorp/SONYC/audio-7/57_027665.wav,57_027665,,1,384000,48,8,0.0015208333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/57_027665_MS2024.mat,,,,0,env
14535,data/envCorp/SONYC/audio-3/32_001672.wav,32_001672,,1,384000,48,8,0.0063125,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/32_001672_MS2024.mat,,,,0,env
14537,data/envCorp/SONYC/audio-15/34_010626.wav,34_010626,,1,384000,48,8,0.0006458333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/34_010626_MS2024.mat,,,,0,env
14538,data/envCorp/SONYC/audio-6/32_012252.wav,32_012252,,1,384000,48,8,0.0019375,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/32_012252_MS2024.mat,,,,0,env
14541,data/envCorp/SONYC/audio-11/23_017876.wav,23_017876,,1,384000,48,8,0.0024583333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/23_017876_MS2024.mat,,,,0,env
14542,data/envCorp/SONYC/audio-13/29_005020.wav,29_005020,,1,384000,48,8,0.0003333333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/29_005020_MS2024.mat,,,,0,env
14543,data/envCorp/SONYC/audio-7/13_017015.wav,13_017015,,1,384000,48,8,0.0017083333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/13_017015_MS2024.mat,,,,0,env
14544,data/envCorp/SONYC/audio-5/16_010036.wav,16_010036,,1,384000,48,8,0.0015,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/16_010036_MS2024.mat,,,,0,env
14547,data/envCorp/SONYC/audio-17/19_009385.wav,19_009385,,1,384000,48,8,0.0040416666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/19_009385_MS2024.mat,,,,0,env
14548,data/envCorp/SONYC/audio-13/05_011595.wav,05_011595,,1,384000,48,8,0.0012916666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/05_011595_MS2024.mat,,,,0,env
14550,data/envCorp/SONYC/audio-14/37_002213.wav,37_002213,,1,384000,48,8,0.0022916666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/37_002213_MS2024.mat,,,,0,env
14554,data/envCorp/SONYC/audio-10/29_009436.wav,29_009436,,1,384000,48,8,0.0036875,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/29_009436_MS2024.mat,,,,0,env
14555,data/envCorp/SONYC/audio-12/23_003543.wav,23_003543,,1,384000,48,8,0.0018541666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/23_003543_MS2024.mat,,,,0,env
14556,data/envCorp/SONYC/audio-4/41_010727.wav,41_010727,,1,384000,48,8,0.0085,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/41_010727_MS2024.mat,,,,0,env
14559,data/envCorp/SONYC/audio-17/02_002507.wav,02_002507,,1,384000,48,8,0.0011666666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/02_002507_MS2024.mat,,,,0,env
14560,data/envCorp/SONYC/audio-11/40_002218.wav,40_002218,,1,384000,48,8,0.0023541666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/40_002218_MS2024.mat,,,,0,env
14561,data/envCorp/SONYC/audio-13/01_009953.wav,01_009953,,1,384000,48,8,0.0087916666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/01_009953_MS2024.mat,,,,0,env
14564,data/envCorp/SONYC/audio-15/07_003380.wav,07_003380,,1,384000,48,8,0.0044583333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/07_003380_MS2024.mat,,,,0,env
14565,data/envCorp/SONYC/audio-9/00_026884.wav,00_026884,,1,384000,48,8,0.0014166666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/00_026884_MS2024.mat,,,,0,env
14566,data/envCorp/SONYC/audio-4/16_011616.wav,16_011616,,1,384000,48,8,0.0097083333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/16_011616_MS2024.mat,,,,0,env
14567,data/envCorp/SONYC/audio-3/28_013320.wav,28_013320,,1,384000,48,8,0.000875,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/28_013320_MS2024.mat,,,,0,env
14570,data/envCorp/SONYC/audio-7/41_016812.wav,41_016812,,1,384000,48,8,0.0024375,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/41_016812_MS2024.mat,,,,0,env
14572,data/envCorp/SONYC/audio-5/01_010980.wav,01_010980,,1,384000,48,8,0.0025833333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/01_010980_MS2024.mat,,,,0,env
14574,data/envCorp/SONYC/audio-10/04_000626.wav,04_000626,,1,384000,48,8,0.0027083333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/04_000626_MS2024.mat,,,,0,env
14578,data/envCorp/SONYC/audio-5/23_009498.wav,23_009498,,1,384000,48,8,0.0028125,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/23_009498_MS2024.mat,,,,0,env
14579,data/envCorp/SONYC/audio-7/40_001494.wav,40_001494,,1,384000,48,8,0.0019791666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/40_001494_MS2024.mat,,,,0,env
14580,data/envCorp/SONYC/audio-10/37_001180.wav,37_001180,,1,384000,48,8,0.0046041666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/37_001180_MS2024.mat,,,,0,env
14581,data/envCorp/SONYC/audio-8/02_011672.wav,02_011672,,1,384000,48,8,0.0021875,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/02_011672_MS2024.mat,,,,0,env
14583,data/envCorp/SONYC/audio-7/04_001125.wav,04_001125,,1,384000,48,8,0.0054166666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/04_001125_MS2024.mat,,,,0,env
14584,data/envCorp/SONYC/audio-4/29_018486.wav,29_018486,,1,384000,48,8,0.0026458333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/29_018486_MS2024.mat,,,,0,env
14585,data/envCorp/SONYC/audio-4/27_012987.wav,27_012987,,1,384000,48,8,0.0033333333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/27_012987_MS2024.mat,,,,0,env
14588,data/envCorp/SONYC/audio-8/28_016617.wav,28_016617,,1,384000,48,8,0.002375,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/28_016617_MS2024.mat,,,,0,env
14593,data/envCorp/SONYC/audio-18/13_001743.wav,13_001743,,1,384000,48,8,0.000875,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/13_001743_MS2024.mat,,,,0,env
14595,data/envCorp/SONYC/audio-9/38_005972.wav,38_005972,,1,384000,48,8,0.0035,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/38_005972_MS2024.mat,,,,0,env
14597,data/envCorp/SONYC/audio-7/01_009964.wav,01_009964,,1,384000,48,8,0.0056458333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/01_009964_MS2024.mat,,,,0,env
14598,data/envCorp/SONYC/audio-10/41_007133.wav,41_007133,,1,384000,48,8,0.0011875,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/41_007133_MS2024.mat,,,,0,env
14599,data/envCorp/SONYC/audio-16/27_005448.wav,27_005448,,1,384000,48,8,0.0011875,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/27_005448_MS2024.mat,,,,0,env
14600,data/envCorp/SONYC/audio-14/33_012727.wav,33_012727,,1,384000,48,8,0.003625,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/33_012727_MS2024.mat,,,,0,env
14602,data/envCorp/SONYC/audio-5/04_001647.wav,04_001647,,1,384000,48,8,0.0064166666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/04_001647_MS2024.mat,,,,0,env
14604,data/envCorp/SONYC/audio-12/06_020037.wav,06_020037,,1,384000,48,8,0.0027291666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/06_020037_MS2024.mat,,,,0,env
14605,data/envCorp/SONYC/audio-16/15_016790.wav,15_016790,,1,384000,48,8,0.00675,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/15_016790_MS2024.mat,,,,0,env
14608,data/envCorp/SONYC/audio-1/10_010921.wav,10_010921,,1,384000,48,8,0.0005833333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/10_010921_MS2024.mat,,,,0,env
14610,data/envCorp/SONYC/audio-3/40_002671.wav,40_002671,,1,384000,48,8,0.0013541666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/40_002671_MS2024.mat,,,,0,env
14614,data/envCorp/SONYC/audio-13/02_012819.wav,02_012819,,1,384000,48,8,0.0030833333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/02_012819_MS2024.mat,,,,0,env
14616,data/envCorp/SONYC/audio-8/04_018926.wav,04_018926,,1,384000,48,8,0.0007708333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/04_018926_MS2024.mat,,,,0,env
14618,data/envCorp/SONYC/audio-14/40_003172.wav,40_003172,,1,384000,48,8,0.0013958333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/40_003172_MS2024.mat,,,,0,env
14619,data/envCorp/SONYC/audio-6/17_000699.wav,17_000699,,1,384000,48,8,0.0035833333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/17_000699_MS2024.mat,,,,0,env
14621,data/envCorp/SONYC/audio-0/40_002113.wav,40_002113,,1,384000,48,8,0.0012916666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/40_002113_MS2024.mat,,,,0,env
14623,data/envCorp/SONYC/audio-13/03_019464.wav,03_019464,,1,384000,48,8,0.0097083333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/03_019464_MS2024.mat,,,,0,env
14627,data/envCorp/SONYC/audio-17/13_017040.wav,13_017040,,1,384000,48,8,0.0014583333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/13_017040_MS2024.mat,,,,0,env
14628,data/envCorp/SONYC/audio-0/00_012196.wav,00_012196,,1,384000,48,8,0.0029166666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/00_012196_MS2024.mat,,,,0,env
14631,data/envCorp/SONYC/audio-7/31_008981.wav,31_008981,,1,384000,48,8,0.0024583333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/31_008981_MS2024.mat,,,,0,env
14633,data/envCorp/SONYC/audio-3/38_018345.wav,38_018345,,1,384000,48,8,0.0009583333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/38_018345_MS2024.mat,,,,0,env
14634,data/envCorp/SONYC/audio-14/19_020288.wav,19_020288,,1,384000,48,8,0.0014166666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/19_020288_MS2024.mat,,,,0,env
14635,data/envCorp/SONYC/audio-13/20_010308.wav,20_010308,,1,384000,48,8,0.0007916666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/20_010308_MS2024.mat,,,,0,env
14636,data/envCorp/SONYC/audio-14/25_010960.wav,25_010960,,1,384000,48,8,0.0007708333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/25_010960_MS2024.mat,,,,0,env
14637,data/envCorp/SONYC/audio-10/02_007624.wav,02_007624,,1,384000,48,8,0.0038958333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/02_007624_MS2024.mat,,,,0,env
14638,data/envCorp/SONYC/audio-12/13_012577.wav,13_012577,,1,384000,48,8,0.0022083333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/13_012577_MS2024.mat,,,,0,env
14639,data/envCorp/SONYC/audio-10/37_004978.wav,37_004978,,1,384000,48,8,0.0020416666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/37_004978_MS2024.mat,,,,0,env
14640,data/envCorp/SONYC/audio-15/31_013464.wav,31_013464,,1,384000,48,8,0.0015416666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/31_013464_MS2024.mat,,,,0,env
14643,data/envCorp/SONYC/audio-17/40_010718.wav,40_010718,,1,384000,48,8,0.002625,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/40_010718_MS2024.mat,,,,0,env
14645,data/envCorp/SONYC/audio-1/27_008217.wav,27_008217,,1,384000,48,8,0.0004791666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/27_008217_MS2024.mat,,,,0,env
14648,data/envCorp/SONYC/audio-8/31_020363.wav,31_020363,,1,384000,48,8,0.0019791666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/31_020363_MS2024.mat,,,,0,env
14649,data/envCorp/SONYC/audio-15/40_002124.wav,40_002124,,1,384000,48,8,0.001625,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/40_002124_MS2024.mat,,,,0,env
14651,data/envCorp/SONYC/audio-2/27_007486.wav,27_007486,,1,384000,48,8,0.002,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/27_007486_MS2024.mat,,,,0,env
14652,data/envCorp/SONYC/audio-10/02_008924.wav,02_008924,,1,384000,48,8,0.00125,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/02_008924_MS2024.mat,,,,0,env
14653,data/envCorp/SONYC/audio-11/00_018565.wav,00_018565,,1,384000,48,8,0.0025,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/00_018565_MS2024.mat,,,,0,env
14656,data/envCorp/SONYC/audio-1/40_003145.wav,40_003145,,1,384000,48,8,0.0010833333333333,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/40_003145_MS2024.mat,,,,0,env
14658,data/envCorp/SONYC/audio-6/40_002359.wav,40_002359,,1,384000,48,8,0.0035625,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/40_002359_MS2024.mat,,,,0,env
14660,data/envCorp/SONYC/audio-15/40_004780.wav,40_004780,,1,384000,48,8,0.0008125,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/40_004780_MS2024.mat,,,,0,env
14662,data/envCorp/SONYC/audio-15/39_000796.wav,39_000796,,1,384000,48,8,0.0006041666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/39_000796_MS2024.mat,,,,0,env
14664,data/envCorp/SONYC/audio-2/04_012311.wav,04_012311,,1,384000,48,8,0.0017291666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/04_012311_MS2024.mat,,,,0,env
14665,data/envCorp/SONYC/audio-5/01_012979.wav,01_012979,,1,384000,48,8,0.0046666666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/01_012979_MS2024.mat,,,,0,env
14667,data/envCorp/SONYC/audio-1/23_008901.wav,23_008901,,1,384000,48,8,0.0043541666666666,8,SONYC,STM_output/MATs/env_mat_wl4_SONYC/23_008901_MS2024.mat,,,,0,env
