,filepath,filename,LangOrInstru,VoiOrNot,startPoint,endPoint,FSkhz,expdur,maxsil,totalLengCur,corpus,mat_filename,speaker/artist,gender,genre
2462,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/nine inch nails - the fragile cd1 - 12 - the great below-3.wav,nine inch nails - the fragile cd1 - 12 - the great below-3,gac,0.0,1,882000,44.1,20,0.004421768707482994,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/nine inch nails - the fragile cd1 - 12 - the great below-3_MS2024.mat,nine inch nails - the fragile cd1 - 12 - the great below,,
2463,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/207-Dave Douglas-The Jones-19.wav,207-Dave Douglas-The Jones-19,sax-tru,0.0,1,176400,44.1,4,0.0014285714285714286,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/207-Dave Douglas-The Jones-19_MS2024.mat,207-Dave Douglas-The Jones,,
2464,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/radiohead - 01 - airbag-14.wav,radiohead - 01 - airbag-14,gel,0.0,1,705600,44.1,16,0.0006349206349206349,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/radiohead - 01 - airbag-14_MS2024.mat,radiohead - 01 - airbag,,
2465,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06 - Lali Puna - Faking the Books-1.wav,06 - Lali Puna - Faking the Books-1,voi,1.0,1,529200,44.1,12,0.12390022675736961,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06 - Lali Puna - Faking the Books-1_MS2024.mat,06 - Lali Puna - Faking the Books,,
2466,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/The Shamen - Move Any Mountain-15.wav,The Shamen - Move Any Mountain-15,voi,1.0,1,882000,44.1,20,0.000997732426303855,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/The Shamen - Move Any Mountain-15_MS2024.mat,The Shamen - Move Any Mountain,,
2467,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Alice in Chains - Head Creeps-17.wav,Alice in Chains - Head Creeps-17,gel-voi,1.0,1,882000,44.1,20,0.0004761904761904762,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Alice in Chains - Head Creeps-17_MS2024.mat,Alice in Chains - Head Creeps,,
2468,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/04.Mira - ANDREW HILL-20.wav,04.Mira - ANDREW HILL-20,pia,0.0,1,352800,44.1,8,0.001836734693877551,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/04.Mira - ANDREW HILL-20_MS2024.mat,04.Mira - ANDREW HILL,,
2469,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/kate bush - aerial - cd 2 - a sky of honey - 08 - nocturn-37.wav,kate bush - aerial - cd 2 - a sky of honey - 08 - nocturn-37,gac-voi,1.0,1,176400,44.1,4,0.0015419501133786847,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/kate bush - aerial - cd 2 - a sky of honey - 08 - nocturn-37_MS2024.mat,kate bush - aerial - cd 2 - a sky of honey - 08 - nocturn,,
2470,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/08 My favorite game-13.wav,08 My favorite game-13,org-voi,1.0,1,352800,44.1,8,0.08528344671201814,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/08 My favorite game-13_MS2024.mat,08 My favorite game,,
2471,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Air France - June Evenings-1.wav,Air France - June Evenings-1,voi,1.0,1,176400,44.1,4,0.0006575963718820862,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Air France - June Evenings-1_MS2024.mat,Air France - June Evenings,,
2472,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - Wee Baby Blues-4.wav,01 - Wee Baby Blues-4,gel-pia-voi,1.0,1,882000,44.1,20,0.01217687074829932,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - Wee Baby Blues-4_MS2024.mat,01 - Wee Baby Blues,,
2473,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06 - The partisan-3.wav,06 - The partisan-3,gac,0.0,1,352800,44.1,8,0.0034240362811791382,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06 - The partisan-3_MS2024.mat,06 - The partisan,,
2474,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/08 My favorite game-24.wav,08 My favorite game-24,voi,1.0,1,882000,44.1,20,0.003219954648526077,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/08 My favorite game-24_MS2024.mat,08 My favorite game,,
2475,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Alice in Chains - Head Creeps-20.wav,Alice in Chains - Head Creeps-20,gel,0.0,1,882000,44.1,20,0.0005215419501133786,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Alice in Chains - Head Creeps-20_MS2024.mat,Alice in Chains - Head Creeps,,
2476,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/04.Mira - ANDREW HILL-17.wav,04.Mira - ANDREW HILL-17,pia-sax,0.0,1,882000,44.1,20,0.003015873015873016,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/04.Mira - ANDREW HILL-17_MS2024.mat,04.Mira - ANDREW HILL,,
2477,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/02-the_mars_volta-the_widow-jrp-18.wav,02-the_mars_volta-the_widow-jrp-18,org,0.0,1,882000,44.1,20,0.0009750566893424037,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02-the_mars_volta-the_widow-jrp-18_MS2024.mat,02-the_mars_volta-the_widow-jrp,,
2478,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Vacation Island-2.wav,Vacation Island-2,gac,0.0,1,529200,44.1,12,0.012018140589569161,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Vacation Island-2_MS2024.mat,Vacation Island,,
2479,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/30 - Norbert Kraft - Julia Florida - S04E12-4.wav,30 - Norbert Kraft - Julia Florida - S04E12-4,gac,0.0,1,882000,44.1,20,0.005011337868480726,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/30 - Norbert Kraft - Julia Florida - S04E12-4_MS2024.mat,30 - Norbert Kraft - Julia Florida - S04E12,,
2480,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 the other side of the crash_over-2.wav,01 the other side of the crash_over-2,gel,0.0,1,529200,44.1,12,0.004285714285714286,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 the other side of the crash_over-2_MS2024.mat,01 the other side of the crash_over,,
2481,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Emily-6.wav,01 Emily-6,cel-vio-voi,1.0,1,882000,44.1,20,0.008866213151927437,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Emily-6_MS2024.mat,01 Emily,,
2482,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Anathema - 02 - Release-8.wav,Anathema - 02 - Release-8,gac-voi,1.0,1,882000,44.1,20,0.0009750566893424037,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Anathema - 02 - Release-8_MS2024.mat,Anathema - 02 - Release,,
2483,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/04 I Can_t Say-2.wav,04 I Can_t Say-2,gac-pia,0.0,1,882000,44.1,20,0.0037414965986394557,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/04 I Can_t Say-2_MS2024.mat,04 I Can_t Say,,
2484,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/keith jarrett - arbour zena - 01 - runes-4.wav,keith jarrett - arbour zena - 01 - runes-4,pia,0.0,1,176400,44.1,4,0.0008163265306122449,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/keith jarrett - arbour zena - 01 - runes-4_MS2024.mat,keith jarrett - arbour zena - 01 - runes,,
2485,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/02 bwv 1068 air on g string-15.wav,02 bwv 1068 air on g string-15,cel-vio,0.0,1,882000,44.1,20,0.001179138321995465,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02 bwv 1068 air on g string-15_MS2024.mat,02 bwv 1068 air on g string,,
2486,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01. Caravan-10.wav,01. Caravan-10,gel,0.0,1,176400,44.1,4,0.10582766439909297,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01. Caravan-10_MS2024.mat,01. Caravan,,
2487,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/2004 - Tierra Santa - Apocalipsis - Neron-9.wav,2004 - Tierra Santa - Apocalipsis - Neron-9,gel-voi,1.0,1,882000,44.1,20,0.0007936507936507937,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/2004 - Tierra Santa - Apocalipsis - Neron-9_MS2024.mat,2004 - Tierra Santa - Apocalipsis - Neron,,
2488,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Just One Of Those Things-15.wav,01 Just One Of Those Things-15,pia,0.0,1,882000,44.1,20,0.0011337868480725624,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Just One Of Those Things-15_MS2024.mat,01 Just One Of Those Things,,
2489,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06 - New Noise-19.wav,06 - New Noise-19,gel,0.0,1,352800,44.1,8,0.0009070294784580499,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06 - New Noise-19_MS2024.mat,06 - New Noise,,
2490,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/02 entangled-13.wav,02 entangled-13,gac-gel,0.0,1,352800,44.1,8,0.0044444444444444444,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/02 entangled-13_MS2024.mat,02 entangled,,
2491,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/14.  Boots Randolph - Yakety Sax-3.wav,14.  Boots Randolph - Yakety Sax-3,gac-sax,0.0,1,882000,44.1,20,0.0008163265306122449,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/14.  Boots Randolph - Yakety Sax-3_MS2024.mat,14.  Boots Randolph - Yakety Sax,,
2492,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/05 - Bobbi Humphrey - You Are The Sunshine of My Life-3.wav,05 - Bobbi Humphrey - You Are The Sunshine of My Life-3,flu-pia,0.0,1,882000,44.1,20,0.003945578231292517,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/05 - Bobbi Humphrey - You Are The Sunshine of My Life-3_MS2024.mat,05 - Bobbi Humphrey - You Are The Sunshine of My Life,,
2493,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06 - New Noise-8.wav,06 - New Noise-8,gel-voi,1.0,1,705600,44.1,16,0.008321995464852608,16,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06 - New Noise-8_MS2024.mat,06 - New Noise,,
2494,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Partido Alto-1.wav,Partido Alto-1,gac,0.0,1,176400,44.1,4,0.12034013605442177,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Partido Alto-1_MS2024.mat,Partido Alto,,
2495,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01. Another World-3.wav,01. Another World-3,gel-pia,0.0,1,352800,44.1,8,0.012403628117913831,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01. Another World-3_MS2024.mat,01. Another World,,
2496,"data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/SJ090 - Buck Clayton, Coleman Hawkins, Slam Stewart - Beyond The Blue Horizon (1944)-8.wav","SJ090 - Buck Clayton, Coleman Hawkins, Slam Stewart - Beyond The Blue Horizon (1944)-8",cel-pia,0.0,1,882000,44.1,20,0.0056916099773242634,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/SJ090 - Buck Clayton, Coleman Hawkins, Slam Stewart - Beyond The Blue Horizon (1944)-8_MS2024.mat","SJ090 - Buck Clayton, Coleman Hawkins, Slam Stewart - Beyond The Blue Horizon (1944)",,
2497,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Johnny Cash - One-8.wav,Johnny Cash - One-8,gac-pia-voi,1.0,1,882000,44.1,20,0.001179138321995465,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Johnny Cash - One-8_MS2024.mat,Johnny Cash - One,,
2498,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Mireille Mathieu _ Ennio Morricone - 01 - Un Jour Tu Reviendras-14.wav,Mireille Mathieu _ Ennio Morricone - 01 - Un Jour Tu Reviendras-14,gac-voi,1.0,1,882000,44.1,20,0.0022222222222222222,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Mireille Mathieu _ Ennio Morricone - 01 - Un Jour Tu Reviendras-14_MS2024.mat,Mireille Mathieu _ Ennio Morricone - 01 - Un Jour Tu Reviendras,,
2499,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/[1] - 03 - Alexandre Lagoya - Canarios (Sanz)-6.wav,[1] - 03 - Alexandre Lagoya - Canarios (Sanz)-6,gac,0.0,1,882000,44.1,20,0.009727891156462585,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/[1] - 03 - Alexandre Lagoya - Canarios (Sanz)-6_MS2024.mat,[1] - 03 - Alexandre Lagoya - Canarios (Sanz),,
2500,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/0050_10CC___I_M_NOT_IN_LOVE-13.wav,0050_10CC___I_M_NOT_IN_LOVE-13,gac-org-voi,1.0,1,882000,44.1,20,0.00199546485260771,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/0050_10CC___I_M_NOT_IN_LOVE-13_MS2024.mat,0050_10CC___I_M_NOT_IN_LOVE,,
2501,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Just One Of Those Things-22.wav,01 Just One Of Those Things-22,pia-sax,0.0,1,882000,44.1,20,0.0016099773242630386,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Just One Of Those Things-22_MS2024.mat,01 Just One Of Those Things,,
2502,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - Honky Cat-14.wav,01 - Honky Cat-14,pia-voi,1.0,1,352800,44.1,8,0.004104308390022676,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - Honky Cat-14_MS2024.mat,01 - Honky Cat,,
2503,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Toma Waits - Over the rainbow-8.wav,Toma Waits - Over the rainbow-8,voi,1.0,1,882000,44.1,20,0.01655328798185941,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Toma Waits - Over the rainbow-8_MS2024.mat,Toma Waits - Over the rainbow,,
2504,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Sonny Rollins - 05 - Sonnysphere-26.wav,Sonny Rollins - 05 - Sonnysphere-26,pia-sax,0.0,1,882000,44.1,20,0.006961451247165533,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Sonny Rollins - 05 - Sonnysphere-26_MS2024.mat,Sonny Rollins - 05 - Sonnysphere,,
2505,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/john_coltrane-01-a_love_supreme_part_1-rns-17.wav,john_coltrane-01-a_love_supreme_part_1-rns-17,pia-sax,0.0,1,882000,44.1,20,0.0008616780045351474,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/john_coltrane-01-a_love_supreme_part_1-rns-17_MS2024.mat,john_coltrane-01-a_love_supreme_part_1-rns,,
2506,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01. It Don_t Mean a Thing (If It Ain_t Got That Swing)-13.wav,01. It Don_t Mean a Thing (If It Ain_t Got That Swing)-13,pia,0.0,1,882000,44.1,20,0.0066213151927437645,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01. It Don_t Mean a Thing (If It Ain_t Got That Swing)-13_MS2024.mat,01. It Don_t Mean a Thing (If It Ain_t Got That Swing),,
2507,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/04 The Czar-34.wav,04 The Czar-34,gel-voi,1.0,1,882000,44.1,20,0.0005442176870748299,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/04 The Czar-34_MS2024.mat,04 The Czar,,
2508,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/1998 - Blind Guardian - Nightfall In Middle-Earth -  Mirror Mirror-7.wav,1998 - Blind Guardian - Nightfall In Middle-Earth -  Mirror Mirror-7,gel-voi,1.0,1,882000,44.1,20,0.003197278911564626,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/1998 - Blind Guardian - Nightfall In Middle-Earth -  Mirror Mirror-7_MS2024.mat,1998 - Blind Guardian - Nightfall In Middle-Earth -  Mirror Mirror,,
2509,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 Organ Grinder_s Swing-1.wav,01 Organ Grinder_s Swing-1,gel-org,0.0,1,529200,44.1,12,0.0033333333333333335,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 Organ Grinder_s Swing-1_MS2024.mat,01 Organ Grinder_s Swing,,
2510,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06-sigur ros - hljomalind-15.wav,06-sigur ros - hljomalind-15,gel-voi,1.0,1,882000,44.1,20,0.0005442176870748299,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06-sigur ros - hljomalind-15_MS2024.mat,06-sigur ros - hljomalind,,
2511,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/12 What_ll I Do - Bud Shank And Bob-8.wav,12 What_ll I Do - Bud Shank And Bob-8,flu-gel,0.0,1,352800,44.1,8,0.0034693877551020408,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/12 What_ll I Do - Bud Shank And Bob-8_MS2024.mat,12 What_ll I Do - Bud Shank And Bob,,
2512,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01-ode_to_the_sun-ar-6.wav,01-ode_to_the_sun-ar-6,voi,1.0,1,882000,44.1,20,0.0005895691609977325,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01-ode_to_the_sun-ar-6_MS2024.mat,01-ode_to_the_sun-ar,,
2513,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/07-My Romance-8.wav,07-My Romance-8,gac,0.0,1,882000,44.1,20,0.004376417233560091,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/07-My Romance-8_MS2024.mat,07-My Romance,,
2514,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/03 - Symptom of the Universe-25.wav,03 - Symptom of the Universe-25,gac,0.0,1,882000,44.1,20,0.002993197278911565,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/03 - Symptom of the Universe-25_MS2024.mat,03 - Symptom of the Universe,,
2515,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Deftones - Hexagram-11.wav,Deftones - Hexagram-11,gel-voi,1.0,1,529200,44.1,12,0.0006575963718820862,12,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Deftones - Hexagram-11_MS2024.mat,Deftones - Hexagram,,
2516,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01 - Honky Cat-23.wav,01 - Honky Cat-23,pia-voi,1.0,1,176400,44.1,4,0.0014739229024943311,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01 - Honky Cat-23_MS2024.mat,01 - Honky Cat,,
2517,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01. destroy everything you touch (single mix)-10.wav,01. destroy everything you touch (single mix)-10,voi,1.0,1,882000,44.1,20,0.0006575963718820862,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01. destroy everything you touch (single mix)-10_MS2024.mat,01. destroy everything you touch (single mix),,
2518,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Sonny Rollins - 05 - Sonnysphere-11.wav,Sonny Rollins - 05 - Sonnysphere-11,pia-tru,0.0,1,882000,44.1,20,0.00235827664399093,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Sonny Rollins - 05 - Sonnysphere-11_MS2024.mat,Sonny Rollins - 05 - Sonnysphere,,
2519,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01-mogwai-i_m_jim_morrison_i_m_dead-cocmp3-6.wav,01-mogwai-i_m_jim_morrison_i_m_dead-cocmp3-6,gel-pia,0.0,1,882000,44.1,20,0.003197278911564626,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01-mogwai-i_m_jim_morrison_i_m_dead-cocmp3-6_MS2024.mat,01-mogwai-i_m_jim_morrison_i_m_dead-cocmp3,,
2520,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Fingerstyle Guitar Magazine #47 - 01 - Liona Boyd - Carretera Libertad-11.wav,Fingerstyle Guitar Magazine #47 - 01 - Liona Boyd - Carretera Libertad-11,gac,0.0,1,882000,44.1,20,0.0024263038548752833,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Fingerstyle Guitar Magazine #47 - 01 - Liona Boyd - Carretera Libertad-11_MS2024.mat,Fingerstyle Guitar Magazine #47 - 01 - Liona Boyd - Carretera Libertad,,
2521,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/08 My favorite game-3.wav,08 My favorite game-3,gel-voi,1.0,1,882000,44.1,20,0.0012244897959183673,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/08 My favorite game-3_MS2024.mat,08 My favorite game,,
2522,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/The Failure-9.wav,The Failure-9,gel,0.0,1,352800,44.1,8,0.0005668934240362812,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/The Failure-9_MS2024.mat,The Failure,,
2523,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/radiohead - 01 - airbag-4.wav,radiohead - 01 - airbag-4,gel-voi,1.0,1,176400,44.1,4,0.0008843537414965987,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/radiohead - 01 - airbag-4_MS2024.mat,radiohead - 01 - airbag,,
2524,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Metallica - Nothing Else Matters-10.wav,Metallica - Nothing Else Matters-10,gac-gel-voi,1.0,1,352800,44.1,8,0.0010204081632653062,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Metallica - Nothing Else Matters-10_MS2024.mat,Metallica - Nothing Else Matters,,
2525,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/06-sigur ros - hljomalind-4.wav,06-sigur ros - hljomalind-4,voi,1.0,1,882000,44.1,20,0.0016780045351473922,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/06-sigur ros - hljomalind-4_MS2024.mat,06-sigur ros - hljomalind,,
2526,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Metallica - Nothing Else Matters-27.wav,Metallica - Nothing Else Matters-27,gel-org,0.0,1,882000,44.1,20,0.0018594104308390022,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Metallica - Nothing Else Matters-27_MS2024.mat,Metallica - Nothing Else Matters,,
2527,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01. Offering-11.wav,01. Offering-11,org,0.0,1,176400,44.1,4,0.003061224489795918,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01. Offering-11_MS2024.mat,01. Offering,,
2528,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/08 - Mum - Weeping Rock Rock-11.wav,08 - Mum - Weeping Rock Rock-11,gac-voi,1.0,1,352800,44.1,8,0.0018820861678004535,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/08 - Mum - Weeping Rock Rock-11_MS2024.mat,08 - Mum - Weeping Rock Rock,,
2529,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/05 achron - hebrew melody-8.wav,05 achron - hebrew melody-8,pia,0.0,1,882000,44.1,20,0.003854875283446712,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/05 achron - hebrew melody-8_MS2024.mat,05 achron - hebrew melody,,
2530,data/musicCorp/IRMAS/IRMAS-TestingData-Part1/Part1/01. Helmet - Pure-15.wav,01. Helmet - Pure-15,gel,0.0,1,176400,44.1,4,0.0009750566893424037,4,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/01. Helmet - Pure-15_MS2024.mat,01. Helmet - Pure,,
2531,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Georgia On My Mind-13.wav,Georgia On My Mind-13,pia-voi,1.0,1,352800,44.1,8,0.0015873015873015873,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Georgia On My Mind-13_MS2024.mat,Georgia On My Mind,,
2532,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/210_depeche_mode-world_in_my_eyes-srm-15.wav,210_depeche_mode-world_in_my_eyes-srm-15,voi,1.0,1,352800,44.1,8,0.003582766439909297,8,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/210_depeche_mode-world_in_my_eyes-srm-15_MS2024.mat,210_depeche_mode-world_in_my_eyes-srm,,
2533,"data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/14-god is an astronaut - all is violent, all is bright-10.wav","14-god is an astronaut - all is violent, all is bright-10",gel-org,0.0,1,882000,44.1,20,0.0012925170068027211,20,IRMAS,"STM_output/MATs/music_mat_wl4_IRMAS/14-god is an astronaut - all is violent, all is bright-10_MS2024.mat","14-god is an astronaut - all is violent, all is bright",,
2534,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/2004 - Saratoga - El clan de la lucha - Si Amaneciera-18.wav,2004 - Saratoga - El clan de la lucha - Si Amaneciera-18,gel-voi,1.0,1,882000,44.1,20,0.0007936507936507937,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/2004 - Saratoga - El clan de la lucha - Si Amaneciera-18_MS2024.mat,2004 - Saratoga - El clan de la lucha - Si Amaneciera,,
2535,data/musicCorp/IRMAS/IRMAS-TestingData-Part3/Part3/05-Come Away With Me-8.wav,05-Come Away With Me-8,gel-pia,0.0,1,882000,44.1,20,0.004625850340136055,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/05-Come Away With Me-8_MS2024.mat,05-Come Away With Me,,
2536,data/musicCorp/IRMAS/IRMAS-TestingData-Part2/IRTestingData-Part2/Sonny Rollins - 05 - Sonnysphere-7.wav,Sonny Rollins - 05 - Sonnysphere-7,pia-sax,0.0,1,882000,44.1,20,0.002993197278911565,20,IRMAS,STM_output/MATs/music_mat_wl4_IRMAS/Sonny Rollins - 05 - Sonnysphere-7_MS2024.mat,Sonny Rollins - 05 - Sonnysphere,,
